"0000000345";2;1;"Precio por persona en habitación individual:";"Hoteles categoría 3/4*: 799 €
"
"0000000345";3;1;"Descuento a tercera persona (adultos) en habitación triple.";"10% sobre el precio por persona en habitación doble.
Descuento no aplicable a menores de edad.
"
"0000000345";4;1;"El precio incluye:";"- Alojamiento y desayuno en hoteles de 3 / 4 *.
- Documentación de la ruta y mapas (inglés).
- Transporte de equipaje.
"
"0000000345";5;1;"No incluido:";"- Traslados a y desde los puntos de salida y final de la ruta.
- Comidas y cenas."
"0000000345";6;1;"Opciones:";"- Bicicleta híbrida (7 o 21 marchas): 75 €
- E-bike (previa reserva): 160 €
- Noches extra en Hamburgo (Alojamiento y desayuno): 55 € / persona y noche en habitación doble
- Seguro de asistencia en  viaje: 15 €
- Seguro de asistencia y cancelación: 25 €"
"0000000370";0;1;"PRECIO: ";"2 adultos + 2 niños: 1796 €
2 adultos + 1 niño: 1497 €
1 adulto + 1 niño: 898 €
1 adulto + 2 niños: 1362 €
(Niños hasta 11 años)

Pasajeros adicionales:
Niños hasta 11 años: 449€
Pasajero 12+ años: 584 €

"
"0000000370";1;1;"EL PRECIO INCLUYE: 
";"- Alojamiento en camarote (varios tamaños). Duchas y aseos a compartir.
- Pensión completa.
- Bicicleta.
- Visita al museo Enkhuizen.
- Paseo en canoa en el parque nacional.
- Asistencia día de salida por nuestro representante Español en Julio y Agosto.
- Mapas y libro de ruta.

"
"0000000370";2;1;"NO INCLUIDO: 
";"- Transporte a los puntos de salida.
- Vuelos y noches extra.
- Bebidas a bordo.
"
"0000000370";3;1;"OPCIONES:
";"- Seguro viaje 15 €.
- Alojamiento en Amsterdam.



"
"0000000370";4;1;"INTERESANTE:";"- Visita al museo del antiguo pueblo de pescadores.

- Paseo en canoa en parque nacional Weerriben.

- Delfinario y playa de Harderwijk.

- Parque Walibi World.

- Paseos en ciudades y pueblos."
"0000000377";1;1;"Precio por persona en habitación doble:";"Del 25 de abril al 2 de mayo y del 29 de septiembre al 11 de octubre: 520 €
Del 2 de junio al 20 de junio y del 25 de agosto al 28 de spetiembre:600 €
Del 3 de mayo al 1 de junio y del 21 de junio al 24 de agosto: 630 €

Suplemento individual: 140 €"
"0000000377";2;1;"Descuentos infantiles (niños de hasta 14 años, compartiendo habitación con dos adultos).";"De 13 a 14.9 años: 25 %
De 6 a 13 años: 50 %
Niños hasta 5 años: 75 %
*Compartiendo habitación con"
"0000000377";3;1;"Descuento a tercera persona (adultos) en habitación o camarote triple.";"10% (cama supletoria)"
"0000000377";4;1;"El precio incluye:";"-Alojamiento y desayuno en hoteles 3* o categoría similar
-Bicicleta
-Transporte de equipajes
-Entrada al museo Rosgarten
-Tickets de los ferries en Wallhausen y Immenstaad"
"0000000377";5;1;"No incluido:";"- Traslados a y desde los puntos de salida y final de la ruta."
"0000000377";6;1;"Opciones:";"Tándem: 110 €
Bicicleta eléctrica: 140 €
Noches extra en Coblenza: 70 € / persona y noche (AD) en habitación doble.
"
"0000000379";0;1;"Categorías barco:";"Hay varias categorías, la diferencia está sobre todo en el tamaño de los camarotes.

Categoría ESTÁNDAR PLUS: Camarotes con camas literas y aseo y ducha privados. 
(Excepto en el itinerario en Loira y en las rutas en familia, que son duchas a compartir).
Categoría CONFORT: Camarotes de dos camas juntas con ducha y aseo.
Categoría CONFORT PLUS: Camarotes amplios y mayor calidad."
"0000000379";1;1;"Precio por persona en camarote doble";"829 €"
"0000000379";4;1;"El precio incluye:";"- Alojamiento en pensión completa en camarote doble.
- Visitas a ciudades.
- Guía en inglés.
- Bicicleta.
- Mapas y libro de ruta.
- Tren Gante – Brujas – Gente.
- Bus de Amsterdam-Brujas."
"0000000379";5;1;"No incluido:";"- Traslados a y desde los puntos de salida y final de la ruta.
- Bebidas a bordo (muy económicas)."
"0000000379";6;1;"Opciones:";"- Suplemento indiv. 148€
- Niños 4-11 años: 435 €
- Seguro viaje 15 €."
"0000000399";1;1;"Precio por persona en habitación doble:";"435 €
"
"0000000399";4;1;"El precio incluye:";"- Alojamiento y desayuno en pequeños hoteles familiares u hoteles rurales. 
- Traslado equipaje.
- Mapa y libro de ruta en castellano.
- Teléfono de emergencia."
"0000000399";5;1;"No incluido:";"- Media Pensión: (32 €/noche y cena)
- Bicicleta 100 €.
- Traslados aeropuerto 150 €
- Bebidas"
"0000000399";6;1;"Opciones:";"-Seguro de viaje 15 €
-Seguro de viaje y cancelación 25 €."
"0000000401";1;1;"PRICE:";"Low season 840 € 
July-August and holy week 988 € 

Single Supplement 330 € (high season 340€)

"
"0000000401";2;1;"INCLUDED: ";"- Accommodation in double room with buffet breakfast. Charming hotels 3/4 star.
- Information Pack with Route Guide and maps
- Luggage transport between hotels.
- Assistance during the route.
- Special prices for children.

"
"0000000401";3;1;"NOT INCLUDED: ";"- Bicycle hire 
- Holiday extension
- Dinners and lunches

"
"0000000401";4;1;"OPTIONS:";"- Bike Hire 80 €
- Travel insurance 25 €
- 7 dinners 210 €
- Transfers 1-4 persons:
(Girona train station 85 €)
(Barcelona airport 260 €)

"
"0000000401";5;1;"HIGHLIGHTS";"- La Costa Brava.

- The medieval towns with cypress trees. Tuscany in Spain.

- The atmospheric streets of Girona’s Jewish Quarter.

- Riding through the isolated cays of the Costa Brava.

- Excellent Gastronomy.

- The leisurely journey along the Girona-San Feliù rail trail. 
"
"0000000405";1;1;"PRICE:";"2475 € all Luxury hotels 4* 
Single suppl.: 420 € 

"
"0000000405";2;1;"WHAT´S INCLUDED?";"- 8 nights accommodation with buffet breakfast.
- 5 dinners with wine.
- 1 great lunch in winery.
- Flamenco show in Madrid.
- Snacks and drinks in the van.
- Maps and guidance.
- VIP tickets.
- Package of gifts: Bike Spain Tours handle bar bag, water bottle, a bag for your helmet or cycling shoes, luggage tags and a custom bike jersey, long zip [Image]
- CD with photos and video to take home as a memory.
- Travel insurance with medical assistance."
"0000000405";3;1;"NOT INCLUDED:";"- Lunches and some dinners.
- Airport transfers."
"0000000405";4;1;"VIP TRAVEL INCLUDES:";"- Ride by bike across the finish line on the D-day stage (under logistic conditions)
- Access to the stage podium for a photo shoot on the D-day stage of each participant.
- Access to the departure village for 3 stages. 
- Access to VIP buses bus for 3 stages (Excluding the first and last stage) 
"
"0000000405";5;1;"OUR BIKES:";" - Road Aluminium: 150 €  
Specialized SECTEUR 
(http://www.specialized.com/us/en/bikes/road/secteur/secteursportcompact)
- Road Carbon: 210 € 
Specialized ROUBAIX 
(http://www.specialized.com/us/en/bikes/road/roubaix/roubaixsportcompact)"
"0000000405";6;1;"OPTIONS:";"- Extra nights: Ask for price.
- Vip ticket Madrid 120 €. "
"0000000405";7;1;"SUPPORTED TOUR
MINIMUM GROUP 6 PERSONS ";""
"0000000406";1;1;"PRECIO:";"1860 € en hoteles 4* 
210 € suplemento indiv. 
"
"0000000406";2;1;"INCLUIDO: ";"Alojamiento, desayuno, 5 comidas, 6 cenas, traslado equipaje, bicicleta, seguro viaje, y regalos bienvenida."
"0000000406";3;1;"NO INCLUIDO:";""
"0000000406";4;1;"OPCIONES:
";""
"0000000406";5;1;"NUESTRAS BICICLETAS:";"- Bicicleta Híbrida: INCLUIDO
Specialized SIRRUS  
http://www.specialized.com/us/en/bikes/multi-use/sirrus/sirrus

- Bicicleta de caretera Aluminio: 40 €  
Specialized SECTEUR 
http://www.specialized.com/us/en/bikes/road/secteur/secteursportcompact

- Bicicleta de caretera Carbono: 90 € 
Specialized ROUBAIX 
http://www.specialized.com/us/en/bikes/road/roubaix/roubaixsportcompact
"
"0000000406";6;1;"INTERESANTE:";"- La llegada a la plaza Obradoiro y la entrada a la catedral. 

- El ambiente de Santiago.

- Las amistades y los encuentros en el camino.

- La ciudad de León. Su catedral y la gente en las calles.

- Los caminos por bosques y granjas.

- Santuario de O'Cebreiro. 
"
"0000000407";1;1;"PRECIO:";"1760 € en hoteles 3*-4*
190 € suplemento indiv. 
"
"0000000407";2;1;"INCLUIDO: ";"Alojamiento, desayuno, 5 comidas, 6 cenas, traslado equipaje, bicicleta, seguro viaje, y regalos bienvenida.


"
"0000000407";3;1;"NO INCLUIDO:


";""
"0000000407";4;1;"OPCIONES:";""
"0000000407";5;1;"NUESTRAS BICICLETAS";"- Bicicleta Híbrida: INCLUIDO
Specialized SIRRUS  
http://www.specialized.com/us/en/bikes/multi-use/sirrus/sirrus

- Bicicleta de caretera Aluminio: 40 €  
Specialized SECTEUR 
http://www.specialized.com/us/en/bikes/road/secteur/secteursportcompact

- Bicicleta de caretera Carbono: 90 € 
Specialized ROUBAIX 
http://www.specialized.com/us/en/bikes/road/roubaix/roubaixsportcompact
"
"0000000407";6;1;"INTERESANTE:";"- La llegada a la plaza Obradoiro y la entrada a la catedral. 
- El ambiente de Santiago.

- Las amistades y los encuentros en el camino.

- La ciudad de León. Su catedral y la gente en las calles.

- Los caminos por bosques y granjas.

- Santuario de O'Cebreiro.
 
"
"0000000408";1;1;"PRECIO:";"830 € en hoteles 3*-4* 
180 € suplemento indiv.  
 
990 € Paradores
260 € suplemento indiv. 
León- Hostal San Marcos
http://www.parador.es/en/tratarFichaParador.do?parador=102
Villafranca Parador 
http://www.parador.es/en/tratarFichaParador.do?parador=090
Santiago Reis Catolicos  
http://www.parador.es/en/tratarFichaParador.do?parador=103
"
"0000000408";2;1;"INCLUIDO: ";"Alojamiento, desayuno, traslado equipaje, libro de ruta, taxi de Villafranca a O'Cebreiro en día 4.

"
"0000000408";3;1;"NO INCLUIDO:";"Comidas y cenas 

 

"
"0000000408";4;1;"OPCIONES:";"Bici alquiler 160 €
Seguro viaje 20 €"
"0000000408";5;1;"INTERESANTE:";"- La llegada a la plaza Obradoiro y la entrada a la catedral. 

- El ambiente de Santiago.

- Las amistades y los encuentros en el camino.

- La ciudad de León. Su catedral y la gente en las calles.

- Los caminos por bosques y granjas.

- Santuario de O'Cebreiro.
"
"0000000409";1;1;"PRECIO:";"1230 € Hoteles 3-4 * 
Suplemento Indiv. 190 €
"
"0000000409";2;1;"INCLUIDO: ";"Alojamiento, desayuno, 4 comidas, bicicleta, traslados, seguro de viaje y regalos.

"
"0000000409";3;1;"NO INCLUIDO: 
";"Cenas

"
"0000000409";4;1;"OPCIONES: ";""
"0000000409";5;1;"INTERESANTE:";"- Ciudades Patrimonio de Segovia y Toledo.

- Museos y herencia árabe y juía en España.

- Estancia en Madrid.

- Monasterio de El Escorial.

- Paisajes y rutas.  
"
"0000000410";1;1;"PRECIO:";"810 €
Suplemento Indiv: 190 €"
"0000000410";2;1;"INCLUIDO: ";"Alojamiento, desayuno, traslado equipaje, libro de ruta y algunos regalos.

"
"0000000410";3;1;"NO INCLUIDO:";"Comidas y cenas


"
"0000000410";4;1;"OPCIONES: ";"- Alquiler bicicleta 95 € 
- Seguro de viaje 20 € "
"0000000410";5;1;"INTERESANTE:";"- Parque natural Guadarrama.

- Madrid y sus museos.

- Monasterios del Paular y Escorial. Castillo Manzanares.

- Rutas bonitas, tranquilas.
 
"
